cycle,time_s,status,solve_time_s,cost,e_p,e_v,e_R,e_omega,e_q,e_dq,e_q_shoulder_lift,abs_e_q_shoulder_lift,e_dq_shoulder_lift,abs_e_dq_shoulder_lift,e_q_elbow,abs_e_q_elbow,e_dq_elbow,abs_e_dq_elbow,e_q_wrist_1,abs_e_q_wrist_1,e_dq_wrist_1,abs_e_dq_wrist_1,e_q_wrist_roll,abs_e_q_wrist_roll,e_dq_wrist_roll,abs_e_dq_wrist_roll,J_p,J_v,J_R,J_omega,J_q,J_dq,J_u,J_nu,cmd_00,cmd_01,cmd_02,cmd_03,cmd_04,cmd_05,cmd_06,cmd_07,cmd_rate_00,cmd_rate_01,cmd_rate_02,cmd_rate_03,cmd_rate_04,cmd_rate_05,cmd_rate_06,cmd_rate_07
64,1.28,0,0.0022682210001221392,9.106076203761244,0.06775980262454184,0.13848982761146345,0.06618755753178118,0.03145377439695627,0.030293719771600294,0.05530121223555247,-0.01699927457353334,0.01699927457353334,0.03017083800759368,0.03017083800759368,-0.011336781459831302,0.011336781459831302,0.022068726535050487,0.022068726535050487,-0.019941681443611636,0.019941681443611636,0.037174774368384816,0.037174774368384816,0.010126245548445385,0.010126245548445385,-0.016701858232603835,0.016701858232603835,1.836556340686747,1.9179432351852859,0.5752512801257633,0.09893399238146215,0.3670837830400986,0.3058224074721618,2.18897348377737,6.50166658058018,17.253244513780093,0.0037868136269000865,0.2435695785712026,-0.002121553046169251,0.1917011075269296,0.02597271343696459,0.18977977592833634,-0.011767826890104057,-2.0635293712471854,0.19386961661871552,1.4633296590113178,-0.009940986902052645,-0.18882583040500556,-0.11513141963591932,-0.12410375591769941,0.013527450658549043
65,1.3,0,0.002280020999023691,8.741833588535023,0.06567606229910403,0.13436326938253285,0.0657241957955273,0.05818499551203222,0.029037060303245408,0.052831960928285016,-0.016281692721595853,0.016281692721595853,0.028777507633843735,0.028777507633843735,-0.010806615958390775,0.010806615958390775,0.020971839705757042,0.020971839705757042,-0.019110064204740485,0.019110064204740485,0.03552802067564351,0.03552802067564351,0.00980203299282313,0.00980203299282313,-0.016155891685047278,0.016155891685047278,1.725338063646317,1.8053488159163085,0.5672251066120718,0.3385493702735209,0.33726034842172403,0.27912160955278337,2.2239303582365464,5.740888850319634,17.214661768278088,0.008407232123039437,0.2711649542374592,-0.0022459691728637836,0.18796059145891192,0.023731865711400613,0.18737809455494614,-0.011488806034127422,-1.9291372751001685,0.2310209248069675,1.3797687833128247,-0.00622080633472662,-0.18702580340088473,-0.1120423862781989,-0.12008406866950844,0.013951042798831775
66,1.32,0,0.0022744210000382736,8.41576823561378,0.06357741416523023,0.13134264754889524,0.0649233508700355,0.08415298519709873,0.027843612947172556,0.05021107009044563,-0.015597808637526911,0.015597808637526911,0.027333561596010775,0.027333561596010775,-0.010307961362886697,0.010307961362886697,0.01975012203116705,0.01975012203116705,-0.018322308393765918,0.018322308393765918,0.03375298323119266,0.03375298323119266,0.00948757584022474,0.00948757584022474,-0.015642786607684873,0.015642786607684873,1.6168350367748867,1.7250891065153313,0.5534861240987291,0.7081724917583115,0.310106712780782,0.2521151559627643,2.280592137703051,5.112067002403722,17.17886297129089,0.014360500471195416,0.2976949255924115,-0.002287700968926565,0.18423319678985062,0.021560553483717673,0.1850770565672664,-0.011192890609465348,-1.7899398493598935,0.297663417407799,1.3264985677476182,-0.0020865898031391227,-0.1863697334530628,-0.10856561138414708,-0.11505189938399027,0.014795771233103713
67,1.34,0,0.0024277160009660292,8.09356357893458,0.061547943458500017,0.12921390901690913,0.06346789350584392,0.1093677099332122,0.02665105098599053,0.0478537188221698,-0.01490217824994261,0.01490217824994261,0.026010600594379735,0.026010600594379735,-0.009804034445353493,0.009804034445353493,0.018690229494624976,0.018690229494624976,-0.017541105057632622,0.017541105057632622,0.032176358258045684,0.032176358258045684,0.009186628544587057,0.009186628544587057,-0.015125619078870348,0.015125619078870348,1.5152597375882857,1.669623428343007,0.5289480891982434,1.1961295976035238,0.28411140746314667,0.22899784051112876,2.411485915561708,4.436595185279092,17.14596203250131,0.02130858974798301,0.3226039923734041,-0.0022408588628176546,0.1805023625215005,0.019442195725259497,0.18285819189040006,-0.01088203725137738,-1.6450469394787641,0.3474044638393795,1.2454533390496276,0.0023421053054455384,-0.18654171341750617,-0.10591788792290874,-0.11094323384331617,0.015542667904398537
68,1.36,0,0.002399816999968607,7.770314859202198,0.059333889012999796,0.12806298811200093,0.061577471045931594,0.13296607490026624,0.025598928541063864,0.04557911561265677,-0.014305281359989375,0.014305281359989375,0.024731076718011252,0.024731076718011252,-0.009375353698052646,0.009375353698052646,0.017667372283896008,0.017667372283896008,-0.0168444251225498,0.0168444251225498,0.030657759079823182,0.030657759079823182,0.008890002980272753,0.008890002980272753,-0.01462174371220876,0.01462174371220876,1.408204154162791,1.6400128924174486,0.49790740042851145,1.7679977074383209,0.2621220569801976,0.20774557800319315,2.5730699666969064,3.855713901679164,17.115877563485117,0.02947991862893541,0.34601070491229224,-0.002106457455737863,0.1767700380463006,0.017406384686317715,0.1807688553272737,-0.010554449797854889,-1.5042234508097776,0.4085664440476202,1.1703356269444123,0.006720070353989563,-0.18661622375999454,-0.10179055194708914,-0.10446682815631675,0.016379372676124593
69,1.3800000000000001,0,0.0024812139999994542,7.470977927737173,0.05725266225937413,0.12786190413114523,0.059273978422003756,0.15480106881493186,0.024513355375239153,0.04336805769529092,-0.013667470219452416,0.013667470219452416,0.023482496657248886,0.023482496657248886,-0.008923160891348703,0.008923160891348703,0.016670593036273457,0.016670593036273457,-0.01613652433257251,0.01613652433257251,0.029185477259996567,0.029185477259996567,0.008607823866956622,0.008607823866956622,-0.014130110542014549,0.014130110542014549,1.311146934314385,1.634866652804217,0.46135267102120536,2.3963370906245265,0.24036183670110645,0.18807884282620813,2.762226355210658,3.3056928279997244,17.08873723686889,0.03892490430900412,0.367793087319105,-0.0018816900522290534,0.17298491984002737,0.015460689779148662,0.17884143001161434,-0.010205842123653388,-1.3570163308115368,0.47224928400343497,1.0891191203406347,0.011238370175440495,-0.18925591031366115,-0.09728474535845276,-0.0963712657829652,0.017430383710075006
70,1.4000000000000001,0,0.0024702139999135397,7.1391254246389515,0.05503986921256901,0.12844976862487847,0.05638466142622942,0.17546568215810762,0.02351985289148253,0.04136863480006568,-0.013093682390906192,0.013093682390906192,0.022319534909470057,0.022319534909470057,-0.00851786149533168,0.00851786149533168,0.015807975309377834,0.015807975309377834,-0.015483908890368436,0.015483908890368436,0.02788389038884556,0.02788389038884556,0.008332680391336725,0.008332680391336725,-0.013630806287490827,0.013630806287490827,1.2117548811746806,1.6499343059784812,0.41747150524707344,3.0788205615210043,0.22127339201479163,0.1711363945221205,2.9838549492342277,2.7702694919222264,17.064466606929102,0.04929936998452724,0.3875405767598573,-0.001568217991477985,0.16916682490424095,0.013598909152896016,0.17705962634810665,-0.009839404185175153,-1.2135314969890296,0.5187232837761564,0.9873744720376152,0.015673603037553423,-0.19090474678932184,-0.09308903131263228,-0.08909018317538672,0.018321896923911646
71,1.42,0,0.002671606998774223,6.896258813787892,0.0527898780660008,0.12970239213451532,0.05342382104474664,0.19283005303316025,0.02257327192222684,0.039353236554158746,-0.012545822700200548,0.012545822700200548,0.021143409143510677,0.021143409143510677,-0.008135060571198727,0.008135060571198727,0.014910684004035606,0.014910684004035606,-0.014863134516678311,0.014863134516678311,0.026570480902975674,0.026570480902975674,0.008066161409988074,0.008066161409988074,-0.013164897424366323,0.013164897424366323,1.1147084904892928,1.6822710525415576,0.3747785941620053,3.718342935277139,0.2038210421099178,0.1548677227287576,3.1872925935158802,2.236569438165977,17.043309938926058,0.06062522808005586,0.40480756201372775,-0.0012113002260450208,0.1651870676384648,0.0119649786039807,0.17570965577646133,-0.009463471812015355,-1.057833400152175,0.5662929047764316,0.8633492626935206,0.0178458882716482,-0.19898786328880758,-0.08169652744576575,-0.06749852858226457,0.018796618657989823
72,1.44,0,0.0024010160013858695,6.648239976765987,0.050612017418872085,0.13145406307520607,0.04993361227511741,0.2087969445413607,0.021622343283492274,0.03752743154735697,-0.011983434652620584,0.011983434652620584,0.020026054138251814,0.020026054138251814,-0.007745214941443035,0.007745214941443035,0.0141376210309027,0.0141376210309027,-0.014244967120488172,0.014244967120488172,0.025424112917900143,0.025424112917900143,0.00781124703505235,0.00781124703505235,-0.012688870245920688,0.012688870245920688,1.0246305228832844,1.7280170698980253,0.32740918091909854,4.359616404980804,0.18701029162767333,0.1408308118541563,3.389949116821853,1.7391093200279486,17.025227745261052,0.07249018802524879,0.41921089675058826,-0.0008286549334783499,0.16103885858296116,0.010536891283556319,0.17475947680872986,-0.00907831603100169,-0.9041096832504402,0.5932479972596465,0.720166736843024,0.01913226462833355,-0.20741045277518416,-0.07140436602121908,-0.047508948386573595,0.01925778905068331
73,1.46,0,0.002400317000137875,6.290140817163158,0.04820898756333486,0.1335084910394967,0.04625141219128058,0.2218302371364163,0.02078769567395193,0.03584116979201004,-0.011510333648330262,0.011510333648330262,0.01892348194774157,0.01892348194774157,-0.00741553795508898,0.00741553795508898,0.013446191394313568,0.013446191394313568,-0.013692178695393076,0.013692178695393076,0.024416180498576412,0.024416180498576412,0.0075613854647818765,0.0075613854647818765,-0.012228710066136034,0.012228710066136034,0.9296425927527099,1.7824517179643364,0.2809020308260069,4.920865410799868,0.1728513165731359,0.1284589452059693,3.5532074110195566,1.2993809623247685,17.00907589012696,0.08292525438217518,0.42898611862156466,-0.0005830593489567097,0.15477424879261367,0.009331024423254178,0.17108080973455417,-0.008714958338049807,-0.8075927567046923,0.5217533178463195,0.4887610935488226,0.012279779226082005,-0.313230489517373,-0.060293343015107095,-0.18393335370878436,0.018167884647594203
74,1.48,0,0.002448014998662984,6.237478966805051,0.04597452505895781,0.1357118507335236,0.04241438199275304,0.2317163688459668,0.019912976519299755,0.03430258572409523,-0.010994059738133721,0.010994059738133721,0.01781316701811375,0.01781316701811375,-0.0070597437275431996,0.0070597437275431996,0.012844184135273235,0.012844184135273235,-0.013122203702909396,0.013122203702909396,0.02356927573558476,0.02356927573558476,0.007322914229546586,0.007322914229546586,-0.011784508616945275,0.011784508616945275,0.8454627817586957,1.8417706429518188,0.23622788993351967,5.369247559116012,0.15861065354327333,0.11766673873589019,3.645543768528054,1.2447129551936258,16.99404641973167,0.09017523887329987,0.43237696513684476,-0.0006920442559084463,0.1441953360911957,0.008377760459355519,0.1613335156247978,-0.008404538941362729,-0.7514735197642547,0.3624992245562348,0.16954232576400102,-0.005449245347586829,-0.5289456350708976,-0.04766319819493281,-0.4873647054878184,0.015520969834353755
75,1.5,0,0.0022757210026611574,6.615653670745234,0.04360539654637688,0.1378517179807478,0.03816649507442018,0.23933613840886522,0.01911281558397521,0.0326343047278199,-0.010537575109595743,0.010537575109595743,0.01647814324346064,0.01647814324346064,-0.006739681572357992,0.006739681572357992,0.012394451061091612,0.012394451061091612,-0.01259143536455265,0.01259143536455265,0.022613921075673643,0.022613921075673643,0.00709166257799854,0.00709166257799854,-0.011333878276812797,0.011333878276812797,0.7605722431867106,1.9003096150243624,0.19127994698269138,5.728178714846748,0.14611988781881824,0.1064997845068208,3.6584060039692745,1.6200950598761805,16.980108974863917,0.09450343353446408,0.42962982436180164,-0.0011702276865308246,0.1299277250972891,0.0076508659837422836,0.1463965255432092,-0.008139639143338755,-0.6968722433877765,0.21640973305821054,-0.13735703875215932,-0.023909171531118916,-0.7133805496953294,-0.03634472378066185,-0.7468495040794295,0.013244989901198838
76,1.52,0,0.002380216999881668,6.223488358858971,0.04122311456200017,0.1398880712083948,0.03430221116319617,0.24088559305584045,0.018348371926809135,0.03011856987205694,-0.010107623955166456,0.010107623955166456,0.01446923007637163,0.01446923007637163,-0.006430899838580584,0.006430899838580584,0.012036709808754441,0.012036709808754441,-0.01208230709106084,0.01208230709106084,0.020808719249961305,0.020808719249961305,0.00686731919812295,0.00686731919812295,-0.01094917587269119,0.01094917587269119,0.6797380696767159,1.956867246640493,0.15450734011850026,5.802586894186396,0.134665100945807,0.09071282511379757,3.575079173389718,1.4593755446482661,16.966865576074458,0.0997163067566223,0.4250856041729353,-0.0016643467748810716,0.11677976889635758,0.006900628858849938,0.13272938415659644,-0.00787111233422215,-0.6621699394728303,0.26064366110790976,-0.2272110094433134,-0.024705954417512346,-0.6573978100465778,-0.03751185624461733,-0.6833570693306396,0.01342634045583019
77,1.54,0,0.002266021998366341,5.826573419855917,0.03895915909742109,0.1415294216483247,0.030153755638374153,0.23906566492431866,0.017593150127805043,0.026418324438235177,-0.009680205455493918,0.009680205455493918,0.011446809822831,0.011446809822831,-0.00610643816264167,0.00610643816264167,0.01184938456131547,0.01184938456131547,-0.011587964159591513,0.011587964159591513,0.017741825159631908,0.017741825159631908,0.006651545185952542,0.006651545185952542,-0.010569680057925341,0.010569680057925341,0.6071264310312674,2.0030577192109273,0.11939543055310942,5.715239214570659,0.12380757256779461,0.06979278661238539,3.5277644829331356,1.3596405581645574,16.954269828422376,0.10534618426749578,0.41841581149931695,-0.002036235839995886,0.10456134161951276,0.006135023310757543,0.12012247927093692,-0.007600483424754994,-0.6297873826043562,0.28149387554367433,-0.3334896336809192,-0.018594453255740728,-0.6109213638422409,-0.03828027740461971,-0.6303452442829752,0.013531445473357905
78,1.56,0,0.0029745969986834098,5.43607571746681,0.03650219123827123,0.1428097925033572,0.026240358775739315,0.23274727971439468,0.01699061576118369,0.022098428512501794,-0.009378562071684748,0.009378562071684748,0.007678628482290173,0.007678628482290173,-0.0058263724043148835,0.0058263724043148835,0.011772692687826781,0.011772692687826781,-0.011193282038047814,0.011193282038047814,0.013638120424731004,0.013638120424731004,0.006441072832587292,0.006441072832587292,-0.01023643421859581,0.01023643421859581,0.5329639860781299,2.039463683485194,0.09041581915636247,5.417129621445067,0.11547240957767342,0.04883405427221522,3.482902496880844,1.3175600231767133,16.942192628367806,0.11083154138518209,0.40919248290765753,-0.002317733598397171,0.09319908260851588,0.005417627613542298,0.10845037667861215,-0.00732935843286076,-0.6038600027284442,0.2742678558843145,-0.4611664295829719,-0.014074887920064227,-0.5681129505498446,-0.03586978486076222,-0.5836051296162391,0.01355624959471167
79,1.58,0,0.0024042170007305685,5.058419556491232,0.03427697741474958,0.14363523526522207,0.02265198481184194,0.22230832236021433,0.01641462734524202,0.018036308991019465,-0.009084251538763077,0.009084251538763077,0.003354243612964214,0.003354243612964214,-0.005510557413254846,0.005510557413254846,0.011788383556205578,0.011788383556205578,-0.01084731434545716,0.01084731434545716,0.008724343538228208,0.008724343538228208,0.006235855462541539,0.006235855462541539,-0.009948735334864225,0.009948735334864225,0.4699644722765011,2.063108080969569,0.06737789013648321,4.942099019061296,0.10777599635326682,0.03253084420195295,3.4454154839764812,1.3513823653447845,16.930495768976595,0.11561483495137737,0.3969671906766927,-0.0025397098409527426,0.08259913996095591,0.004798678462225065,0.09756299947812462,-0.007059875398382568,-0.5848429695604543,0.23916467830976512,-0.6112646115482414,-0.011098812127778612,-0.5299971323779975,-0.030947457565861584,-0.5443688600243772,0.013474151723909556
80,1.6,0,0.002474513999914052,4.703034488608839,0.031988103760802016,0.14365665036922146,0.019071776842115175,0.2094286104981464,0.015996855917167208,0.015750921155509436,-0.008914811784121346,0.008914811784121346,-0.0013967283749418413,0.0013967283749418413,-0.0052163452786372355,0.0052163452786372355,0.01192555252664838,0.01192555252664838,-0.010619587268077213,0.010619587268077213,0.0032445034018259156,0.0032445034018259156,0.006036525348081466,0.006036525348081466,-0.00966411204940203,0.00966411204940203,0.4092955128847343,2.063723319530473,0.04776251606311554,4.386034289518431,0.10235975969384296,0.02480915172470747,3.4503889097487326,1.4905867183420487,16.9189739919806,0.11916136797375255,0.38134960186646355,-0.002725927668726978,0.07258489401260881,0.004280390792780514,0.08725098684425678,-0.0067946588748412,-0.5760888497999888,0.1773266511187592,-0.780879440511461,-0.009310891388711722,-0.5007122974173566,-0.02591438347222761,-0.5156006316933915,0.01326082617706842
81,1.62,0,0.002442414999677567,4.374655243121014,0.029760450644380567,0.14364292350139932,0.016537916472327004,0.19389243207738965,0.015713593997165078,0.016798550857082737,-0.008834998708900699,0.008834998708900699,-0.006273663334003116,0.006273663334003116,-0.004925223978919369,0.004925223978919369,0.01199932134021586,0.01199932134021586,-0.010511953267652308,0.010511953267652308,-0.0029793209272089838,0.0029793209272089838,0.005839592569489501,0.005839592569489501,-0.009485377876316523,0.009485377876316523,0.3542737690226446,2.0633289472028853,0.035914222765608794,3.759427521688515,0.09876681452309694,0.028219131089799513,3.445802586090443,1.7464504256871252,16.90748602482206,0.12098915520416535,0.36201971907328184,-0.002901085255520832,0.06302620013979257,0.00386979550838246,0.0773521270305186,-0.006537203932470641,-0.5743983579269276,0.09138936152063908,-0.9664941396590854,-0.008757879339692725,-0.4779346936408118,-0.020529764219902717,-0.4949429906869082,0.012872747118527912
82,1.6400000000000001,0,0.0022651209983450826,4.069286767119822,0.027734554106896153,0.14267751173652973,0.014338817862675282,0.17704379456686548,0.015534431753172175,0.02131778118009332,-0.008812318966841426,0.008812318966841426,-0.011347286865764555,0.011347286865764555,-0.00461289845948587,0.00461289845948587,0.01218998057645167,0.01218998057645167,-0.010512766779162575,0.010512766779162575,-0.009508971969321545,0.009508971969321545,0.005644865522757775,0.005644865522757775,-0.009309710030971766,0.009309710030971766,0.30768219660334006,2.0356872355327575,0.02699799920979902,3.1344505194634458,0.09652742795758555,0.045444779444234085,3.518718544890066,2.1376087683306495,16.89581882694251,0.12069709473191946,0.33877411678224517,-0.0030846665644334434,0.05379853051923428,0.0035634960478946975,0.06770130435406592,-0.0062904462288367186,-0.5833598939772843,-0.014603023612294652,-1.1622801145518324,-0.009179065445630595,-0.46138348102791427,-0.015314973024388088,-0.48254113382263464,0.012337885181696118
83,1.6600000000000001,0,0.0022686219999741297,3.7920364632223196,0.025647380729613346,0.1413246193588342,0.013050432335468898,0.16252065096441198,0.01558516544611529,0.02796016658663837,-0.00895783248925519,0.00895783248925519,-0.01632353908170639,0.01632353908170639,-0.004336185597359821,0.004336185597359821,0.012224265675366273,0.012224265675366273,-0.010681451535807573,0.010681451535807573,-0.01677720303541047,0.01677720303541047,0.005455154134456097,0.005455154134456097,-0.009187261529272395,0.009187261529272395,0.26311525531589675,1.997264803691937,0.022364267713554545,2.641296198989622,0.09715895279311439,0.07817709155525687,3.6989174764093393,2.6535682117357027,16.883745374173547,0.1179978809536063,0.3116559801184676,-0.003292623655817382,0.04478115330699675,0.003332821877513236,0.058134905637213685,-0.006057210572805174,-0.6036726384481395,-0.13496068891565804,-1.3559068331888762,-0.010397854569196938,-0.4508688606118771,-0.011533708519073108,-0.4783199358426118,0.011661782801577278
84,1.68,0,0.0022675209984299727,3.530615685735726,0.02386691241962789,0.13957570355948196,0.012883162037511893,0.1514206011900479,0.015755126008645818,0.035897414711456826,-0.009116650456076236,0.009116650456076236,-0.021151837577181837,0.021151837577181837,-0.004043318536134488,0.004043318536134488,0.01210089079311768,0.01210089079311768,-0.01100333500294326,0.01100333500294326,-0.02473134998819107,0.02473134998819107,0.005262021858410295,0.005262021858410295,-0.009118822284126223,0.009118822284126223,0.22785180337847513,1.948137702412438,0.021794646141334504,2.2928198464755534,0.09928959821932315,0.1288624382966317,4.00381376288068,3.2765834975495256,16.87104020686706,0.11274108811323226,0.28083340070823837,-0.003536473496047257,0.0358897383083318,0.0031423049849431065,0.0485251901419814,-0.005839958970263583,-0.6352583653242643,-0.26283964201870164,-1.5411289705114615,-0.012192492011493786,-0.4445707499332469,-0.009525844628506471,-0.48048577476161436,0.01086258012707952
85,1.7,0,0.0023451180022675544,3.29228008959395,0.022184921636457203,0.13671808516778022,0.013457066533429124,0.1429977043369105,0.016142677300517494,0.04453196000767116,-0.009417757887755895,0.009417757887755895,-0.026022223569436384,0.026022223569436384,-0.0037661139946590927,0.0037661139946590927,0.012087769898344149,0.012087769898344149,-0.01148802702556373,0.01148802702556373,-0.03283013957745348,0.03283013957745348,0.0050728184705747855,0.0050728184705747855,-0.009055776986912874,0.009055776986912874,0.19686829920629872,1.86918348119444,0.02377966231717616,2.044834344562647,0.10423441217145708,0.1983095462124823,4.467396233500476,3.8826389829576207,16.85747403197303,0.1048394902049875,0.2471255309684677,-0.003815497178960858,0.027139105827293074,0.0029879877082446406,0.03884822422407542,-0.005640324808374417,-0.6783087447016591,-0.3950798954122375,-1.6853934869885303,-0.013951184145679998,-0.4375316240519366,-0.007715863834923305,-0.48384829589529854,0.009981708094458298
86,1.72,0,0.0022773220007366035,3.089321158527004,0.02071323049647327,0.13405626507226973,0.014750204282601027,0.14389708281592958,0.01677980944054447,0.054900273236469864,-0.009774795002930103,0.009774795002930103,-0.02961983623247516,0.02961983623247516,-0.0035387165663848252,0.0035387165663848252,0.010628842739447333,0.010628842739447333,-0.012231562510179428,0.012231562510179428,-0.04408942806858479,0.04408942806858479,0.004886895858727155,0.004886895858727155,-0.008936181377164742,0.008936181377164742,0.17161516704001212,1.797108220512664,0.028569389110020504,2.0706370442934494,0.11262480194439409,0.3014040001439049,5.452015786719728,4.216929436245023,16.84255491491239,0.095103822843066,0.21240386133362535,-0.0041255295466192735,0.01868942908123914,0.0028972869095451625,0.029241997279404422,-0.005458172436586451,-0.7459558530320938,-0.48678336809607636,-1.7360834817421174,-0.015501618382920815,-0.42248383730269695,-0.004535039934973904,-0.48031134723354985,0.009107618589398299
87,1.74,0,0.0027322040004946757,2.886187958942708,0.019561933434459545,0.13029295847415576,0.016598086600794634,0.14406156715814658,0.01764310807634071,0.06591586276265458,-0.010142506612784541,0.010142506612784541,-0.03322261999954659,0.03322261999954659,-0.0033458819199232437,0.0033458819199232437,0.00926501817269542,0.00926501817269542,-0.013232883524517569,0.013232883524517569,-0.055474752569172184,0.055474752569172184,0.004701562507033471,0.004701562507033471,-0.008824383817558484,0.008824383817558484,0.15306769587769045,1.6976255027948073,0.03617603259306048,2.075373513206117,0.12451170503737549,0.4344900963745112,6.604275894872868,4.460630300058801,16.82582697867501,0.0840329420383515,0.17736267111309031,-0.0044538215983347075,0.010645638367921822,0.0028447809614906517,0.01980069047651592,-0.00529240251751524,-0.8363968118689488,-0.5535440402357246,-1.7520595110267514,-0.01641460258577166,-0.402189535665866,-0.0026252974027255556,-0.47206534014442525,0.008288495953560491
88,1.76,0,0.0023888169998826925,2.6815672968386175,0.01860199069193024,0.12488545180561485,0.0176031509938771,0.1408083925773812,0.018111276362926452,0.039752893567902514,-0.010311349250714419,0.010311349250714419,-0.015787631622877316,0.015787631622877316,-0.003178446538956492,0.003178446538956492,0.00757362042037077,0.00757362042037077,-0.013823785535104549,0.013823785535104549,-0.03468225397347083,0.03468225397347083,0.0045271226184541696,0.0045271226184541696,-0.008415745231951781,0.008415745231951781,0.1384136230810637,1.5596376072692546,0.040689814722229906,1.9827003420225897,0.13120733259771933,0.15802925470209847,5.226404622041221,4.410539799294122,16.807699715438137,0.0726304801553907,0.14310088811553856,-0.004768465128493108,0.003328372506149563,0.0028055829345890143,0.01096520913923345,-0.005138490511532079,-0.9063631618433297,-0.5701230941480404,-1.7130891498775873,-0.01573217650792004,-0.3658632930886129,-0.0019599013450818338,-0.4417740668641237,0.007695600299158145
89,1.78,0,0.003050193998205941,2.5086699388344464,0.018064197553593744,0.11785469826198586,0.019104513157589174,0.18649353325284732,0.015524137238132462,0.0306971458881407,-0.008553631002776507,0.008553631002776507,0.02272702256903769,0.02272702256903769,-0.00308360394308832,0.00308360394308832,0.005548715117543089,0.005548715117543089,-0.011796147488287834,0.011796147488287834,0.01831796685899406,0.01831796685899406,0.00437910091382265,0.00437910091382265,-0.0077110998905077725,0.0077110998905077725,0.13052609330210485,1.388972990242373,0.047926623552793195,3.4779837945130865,0.09639953479534838,0.09423147656777932,2.3258053423782177,3.9454429295394515,16.78946043902776,0.06211362976551643,0.11086049352665568,-0.005028837666464117,-0.002821771007009726,0.00275726244059985,0.0033795460239401565,-0.00498981767663506,-0.911963820518985,-0.5258425194937127,-1.6120197294441432,-0.013018626898550462,-0.3075071756579645,-0.00241602469945823,-0.37928315576466465,0.007433641744850917
90,1.8,0,0.002441215001454111,2.3682360384989063,0.01776704285587328,0.10973744482817913,0.02200592393918473,0.26642847186554414,0.012641818874838659,0.09442892092905385,-0.00659111172929,0.00659111172929,0.061385278776187935,0.061385278776187935,-0.003013814958947869,0.003013814958947869,0.0036014393793655534,0.0036014393793655534,-0.009450673150172673,0.009450673150172673,0.0713194812036235,0.0713194812036235,0.004239637606927051,0.004239637606927051,-0.007016401687328311,0.007016401687328311,0.12626712473697507,1.2042306797417655,0.06358930801420606,7.098413062060903,0.06392623378569079,0.8916821107825502,0.9476729550870779,3.2270532547808215,16.77240572297141,0.05326991352398428,0.08145142867495733,-0.0052102429374558945,-0.007513183549674837,0.0026852725777402565,-0.002518259541465984,-0.0048415031738391736,-0.8527358028178179,-0.4421858120766082,-1.4704532425849186,-0.009070263549588984,-0.23457062713325555,-0.0035994931429796824,-0.29489027827030706,0.007415725139794376
91,1.82,0,0.002357118999498198,2.2164294246055665,0.01764326651537209,0.10600552206556223,0.025648926944653174,0.24455595405710828,0.010795914498871972,0.0856212304421726,-0.005288752900027172,0.005288752900027172,0.055509437468602964,0.055509437468602964,-0.002908019687000607,0.002908019687000607,0.004064397921523204,0.004064397921523204,-0.007957260541510136,0.007957260541510136,0.06470813851738584,0.06470813851738584,0.004099547390133566,0.004099547390133566,-0.006784904826245252,0.006784904826245252,0.12451394133297998,1.1237170708392397,0.08638598409521962,5.980761466478245,0.046620707946781616,0.7330995102431622,0.6592845698519683,2.6323611191128427,16.756750023998027,0.045836526407536875,0.05460565975818613,-0.005326643569058047,-0.010967643119911226,0.0026014944933808255,-0.00698115010607765,-0.004694080123051116,-0.78278494866891,-0.3716693558223703,-1.3422884458385593,-0.005820031580107592,-0.17272297851181942,-0.004188904217971546,-0.22314452823058328,0.007371152539402811
92,1.84,0,0.002407517000392545,2.0935768477092713,0.01770625937881664,0.10131979763062998,0.029427582681776893,0.2219816263167659,0.009123329209771228,0.07731824208498111,-0.004075915926763873,0.004075915926763873,0.05002441204371437,0.05002441204371437,-0.0027803028125752416,0.0027803028125752416,0.004585162489373142,0.004585162489373142,-0.00657094116735113,0.00657094116735113,0.05840879642995595,0.05840879642995595,0.003964176291919148,0.003964176291919148,-0.006561824696107015,0.006561824696107015,0.12540464847597285,1.026570139191181,0.11371403261461095,4.927584242223628,0.03329405434794595,0.5978110559111743,0.4312658597473441,2.133738397749205,16.74272245668476,0.03957649657806897,0.030088755304224935,-0.005390316721213736,-0.013383098601319213,0.002515577280954401,-0.010235216203822298,-0.004548033855403674,-0.7013783656630111,-0.3130014914733955,-1.2258452226980594,-0.003183657607784422,-0.12077277407039921,-0.004295860621321178,-0.1627033048872324,0.007302313382372114
93,1.86,0,0.0024820139988150913,1.9963373080735398,0.017949638218284613,0.09618649165386838,0.0330596175978424,0.19748234371894052,0.007738509994712784,0.06846824977639657,-0.0030391169305749033,0.0030391169305749033,0.04406053602202699,0.04406053602202699,-0.002672479262599503,0.002672479262599503,0.0047032581418165,0.0047032581418165,-0.005367872330265366,0.005367872330265366,0.05180845311448379,0.05180845311448379,0.003833028366384692,0.003833028366384692,-0.00635090085188408,0.00635090085188408,0.1288758048669214,0.9251841176679688,0.14351607070506722,3.8999276080725758,0.023953814775307856,0.46879012274430276,0.34396111355183784,1.7247862124072024,16.730382946276336,0.03427282376996145,0.0076837333132072135,-0.0054112084911192,-0.01494368277745335,0.0024309600276577197,-0.012487592996770219,-0.004403841498165186,-0.6169755204214582,-0.2651836404053758,-1.1202510995508868,-0.0010445884952731905,-0.07802920880670704,-0.00423086266483407,-0.11261883964739587,0.007209617861924391
