cycle,time_s,status,solve_time_s,cost,e_p,e_v,e_R,e_omega,e_q,e_dq,e_q_shoulder_lift,abs_e_q_shoulder_lift,e_dq_shoulder_lift,abs_e_dq_shoulder_lift,e_q_elbow,abs_e_q_elbow,e_dq_elbow,abs_e_dq_elbow,e_q_wrist_1,abs_e_q_wrist_1,e_dq_wrist_1,abs_e_dq_wrist_1,e_q_wrist_roll,abs_e_q_wrist_roll,e_dq_wrist_roll,abs_e_dq_wrist_roll,J_p,J_v,J_R,J_omega,J_q,J_dq,J_u,J_nu,cmd_00,cmd_01,cmd_02,cmd_03,cmd_04,cmd_05,cmd_06,cmd_07,cmd_rate_00,cmd_rate_01,cmd_rate_02,cmd_rate_03,cmd_rate_04,cmd_rate_05,cmd_rate_06,cmd_rate_07
104,2.08,0,0.002407015999779105,25.10709388817047,0.32696516376276313,0.10738852066273687,0.0357082869190359,0.03974656869101914,0.003604870607788417,0.008655484404984497,0.0016348577766179817,0.0016348577766179817,0.002925188985744861,0.002925188985744861,-0.0017466137050315966,0.0017466137050315966,0.003243599956777459,0.003243599956777459,0.0005640157019938252,0.0005640157019938252,0.006008150118602661,0.006008150118602661,0.0026369601821849245,0.0026369601821849245,-0.004443182548054365,0.004443182548054365,42.7624873257642,1.153229437013106,0.1674337157274378,0.15797897227099028,0.00519803683955873,0.007491741028492982,2.33795645059593,0.4527834387964902,17.139766724188433,0.0028355687554305164,0.06932793559514956,-0.002726941806451098,-0.009230217757701638,0.0016874184091435472,-0.00898614145720377,-0.003022926542052216,-0.5954181188331266,-0.06654229692990475,0.29797642454776935,0.0017384550548846592,0.049877042888955836,-0.0019862581662604254,0.050191680512926995,0.005383683422302551
105,2.1,0,0.0023001320005278103,24.82423084301313,0.3252938040170654,0.10392450378971216,0.03520023435107076,0.042579909069170224,0.0035576150659899783,0.006925588710348796,0.001693361556332873,0.001693361556332873,0.0014637503633864592,0.0014637503633864592,-0.0016817417058960227,0.0016817417058960227,0.0030751048029653808,0.0030751048029653808,0.0006841787043658787,0.0006841787043658787,0.00423058065348433,0.00423058065348433,0.002548096531223837,0.002548096531223837,-0.004297340066103688,0.004297340066103688,42.32642357275718,1.0800302487937894,0.16270316217366723,0.18130486563388043,0.00506264998310355,0.004796377898491069,2.1821626080836904,0.41409436777479447,17.1283523343283,0.0015560139364766202,0.07497121195062977,-0.0026942990798073203,-0.008276965498947549,0.0016500497477241899,-0.008014730917110488,-0.002918847719846284,-0.5707194930063562,-0.06397774094769484,0.2821638177740099,0.0016321363321888638,0.04766261293770463,-0.0018684330709678528,0.04857052700466399,0.005203941110296586
106,2.12,0,0.002450109001074452,24.545401352159487,0.32357680049004645,0.10139097910509849,0.0345882571324488,0.04624479520273514,0.003499410374359596,0.005788505206979089,0.0017226365636006102,0.0017226365636006102,0.00027553168326555923,0.00027553168326555923,-0.0016202396098367045,0.0016202396098367045,0.002920917425874066,0.002920917425874066,0.000768790317435597,0.000768790317435597,0.002762055974518986,0.002762055974518986,0.0024621497299017634,0.0024621497299017634,-0.0041557385634313024,0.0041557385634313024,41.88077832615012,1.0280130643890517,0.15709495626977824,0.21385810833429147,0.004898349187270226,0.003350679253122401,2.041069564722434,0.3781906193587736,17.117397394129654,0.0003120781558011126,0.0802673794328332,-0.002663753480603662,-0.007379999478507005,0.0016142154303387063,-0.007091751381927808,-0.002818297406512924,-0.5477470099322319,-0.062196789033775374,0.2648083741101706,0.0015272799601829235,0.04484830102202708,-0.0017917158692741853,0.04614897675913394,0.005027515666668015
107,2.14,0,0.0024674070009496063,24.269784490060132,0.321814893955531,0.09982584840133413,0.03387060274838934,0.05047424148320988,0.0034299582404407987,0.005174643704312913,0.001728147197265939,0.001728147197265939,-0.0006747457814247859,0.0006747457814247859,-0.0015618212613192073,0.0015618212613192073,0.0027797099060796354,0.0027797099060796354,0.0008240314369259982,0.0008240314369259982,0.0015646352087823779,0.0015646352087823779,0.0023790349586331376,0.0023790349586331376,-0.004018306247477411,0.004018306247477411,41.425930388643856,0.9965200009046141,0.1506436169019972,0.2547649053305384,0.0047058454124670945,0.0026776937466585263,1.9129722022980993,0.34502454733288435,17.106870904012936,-0.0009066835863517073,0.08519345711578331,-0.0026352182066338007,-0.006547017137784676,0.0015792954685892844,-0.006228106968228948,-0.0027211978996896356,-0.5263245058361717,-0.060938087107640995,0.24630388414750629,0.0014267636984930977,0.041649117036116526,-0.0017459980874710754,0.04318222068494303,0.00485497534116444
108,2.16,0,0.00247470400063321,23.996605877726964,0.3200090231737775,0.09923462664718063,0.033047335496419375,0.05504922093214934,0.0033502552449228384,0.0049493197643331235,0.0017146522816374188,0.0017146522816374188,-0.0014197739699894772,0.0014197739699894772,-0.0015062270631976404,0.0015062270631976404,0.002650210519886199,0.002650210519886199,0.0008553241411016765,0.0008553241411016765,0.0006028144764812459,0.0006028144764812459,0.0022986688336835894,0.0022986688336835894,-0.00388497193181469,0.00388497193181469,40.9623099650541,0.984751112580533,0.14340945413569425,0.3030416725236588,0.004489684082453194,0.002449576612961848,1.7963335352079866,0.31453049173466086,17.096744983683703,-0.0021065821849892592,0.0897329052369153,-0.0026085687234961553,-0.005782270365243234,0.0015448369162509856,-0.005430569003882273,-0.0026274627893144486,-0.5062960164617601,-0.0599949299318776,0.2269724060565988,0.0013324741568822786,0.03823733862707205,-0.0017229276169149483,0.0398768982173338,0.004686755518759349
109,2.18,0,0.0024513080024917144,23.725141081351374,0.3181603300093541,0.09958735113138444,0.032120144540816985,0.05980014185319849,0.0032619583884794406,0.004949187518627661,0.0016862568022376068,0.0016862568022376068,-0.0019894676553000546,0.0019894676553000546,-0.001453222852799918,0.001453222852799918,0.002531219958630986,0.002531219958630986,0.0008673804306312816,0.0008673804306312816,-0.00015617679515322013,0.00015617679515322013,0.0022209693950472954,0.0022209693950472954,-0.003755663706023017,0.003755663706023017,40.49039823666444,0.9917640505365656,0.13547522025755715,0.3576056965662661,0.004256149011268555,0.0024494457094539814,1.6897727650357537,0.286622734833609,17.086994504879012,-0.0032907161350464466,0.09387442632912292,-0.002583657353304453,-0.005087298100130228,0.001510523168468177,-0.0047026138307942715,-0.0025369992549114017,-0.48752394023410406,-0.05920669750285937,0.20707605461038198,0.0012455685095850997,0.03474861325565028,-0.0017156873891404387,0.03639775865440005,0.004523176720152321
110,2.2,0,0.0022928329999558628,23.45471905420485,0.31627016124216634,0.10082055855454694,0.031092191411609404,0.06459838786479705,0.0031669821526134376,0.005040503091381139,0.0016464674491316056,0.0016464674491316056,-0.0024108901786270747,0.0024108901786270747,-0.0014025984536272795,0.0014025984536272795,0.002421621842810986,0.002421621842810986,0.0008642568947282436,0.0008642568947282436,-0.0007422203739008927,0.0007422203739008927,0.002145856120926835,0.002145856120926835,-0.003630308048610954,0.003630308048610954,40.01072595685835,1.0164785027250827,0.1269426467894685,0.41729517147307577,0.004011910381988816,0.0025406671414222814,1.5920535306955836,0.261198035260052,17.077596758897986,-0.004459740280471288,0.09761097358983435,-0.0025603237840369384,-0.004461548295834974,0.0014761473758266666,-0.004045138873793839,-0.002449710030722773,-0.46988729905162435,-0.058451207271242075,0.18682736303557115,0.0011666784633757488,0.031287490214762716,-0.0017187896320755161,0.03287374785002166,0.004364461209431439
111,2.22,0,0.002314430003025336,23.18472531707828,0.3143400669710266,0.10284379936571461,0.029967999039752325,0.06934656766150192,0.0030672519460350337,0.005140871035534701,0.0015982496455590467,0.0015982496455590467,-0.0027082688365718697,0.0027082688365718697,-0.0013541660167710745,0.0013541660167710745,0.002320388656772896,0.002320388656772896,0.000849412487250234,0.000849412487250234,-0.0011822640913334904,0.0011822640913334904,0.002073249959954616,0.002073249959954616,-0.003508829293755448,0.003508829293755448,39.52387108133979,1.057684706797536,0.11792893489605429,0.4808946446431263,0.00376321380018228,0.0026428555003999623,1.5020724282068083,0.23814006822648548,17.068531156969556,-0.005612499901295978,0.10093893896891196,-0.002538402468223755,-0.003902900636500496,0.001441589634589656,-0.003457068716914436,-0.002365495068156719,-0.4532800964212763,-0.05763798104123444,0.16639826895388093,0.0010960657906591677,0.02793238296672396,-0.0017278870618505368,0.02940350784397007,0.004210748128302695
112,2.24,0,0.002816651001921855,22.914604666808792,0.31237179559945366,0.10554882011676352,0.028753386655233883,0.07397044283966073,0.002964561058999661,0.005209271987389084,0.001544084268827628,0.001544084268827628,-0.0029030776653788813,0.0029030776653788813,-0.0013077582436356039,0.0013077582436356039,0.002226584070001093,0.002226584070001093,0.0008257672054235998,0.0008257672054235998,-0.0015003612893846401,0.0015003612893846401,0.002003073374079507,0.002003073374079507,-0.0033911493756407065,0.0033911493756407065,39.030455474410736,1.11405534280409,0.10856326418477738,0.5471626413895514,0.003515448909014876,0.0027136514638596613,1.4188479438370776,0.21732420110543926,17.059778961515367,-0.006746547762882874,0.10385749516116143,-0.00251772770378826,-0.003408101109439469,0.0014067976023895974,-0.002935862821813825,-0.0022842529254963194,-0.4376097727093387,-0.05670239307934488,0.14592780961247315,0.0010337382217747498,0.024739976353051297,-0.001739601610002936,0.026060294755030584,0.004062107133019982
113,2.2600000000000002,0,0.0026915700000245124,22.64386327760228,0.31036728547091236,0.10881912244767639,0.02745545827504469,0.07841294835750756,0.002860495212804213,0.005229989656190992,0.0014860227155200634,0.0014860227155200634,-0.003014169106614616,0.003014169106614616,-0.0012632265622355976,0.0012632265622355976,0.0021393624660664885,0.0021393624660664885,0.0007957599796358794,0.0007957599796358794,-0.0017177732257768396,0.0017177732257768396,0.0019352503865666928,0.0019352503865666928,-0.0032771877859202633,0.0032771877859202633,38.531140756233114,1.1841601410282383,0.09898337967649674,0.6148590470117147,0.003272973144990327,0.0027352791803864768,1.3415099470336558,0.19862176882105537,17.0513230463744,-0.007858560652189357,0.1063680678095234,-0.0024981370306437654,-0.0029731190375125328,0.0013717701883929274,-0.002477936150875337,-0.0022058819144236013,-0.42279575704853767,-0.05560064446532408,0.12552863241809809,0.0009795336572247333,0.021749103596346783,-0.0017513706998334912,0.02289633354692439,0.00391855055363591
114,2.2800000000000002,0,0.00244750800266047,22.372070117902005,0.3083286532863588,0.11253810815011174,0.026082657523797955,0.08262993299728148,0.002756400639304702,0.005200891491094123,0.0014257393333877988,0.0014257393333877988,-0.003057939329150711,0.003057939329150711,-0.0012204393129142677,0.0012204393129142677,0.0020579663701023893,0.0020579663701023893,0.0007614045151203008,0.0007614045151203008,-0.0018531165142253935,0.0018531165142253935,0.0018697066308482875,0.0018697066308482875,-0.003166861690317603,0.003166861690317603,38.026623374951846,1.2664825786006244,0.08933230947279097,0.6827705827135226,0.0030390977937437475,0.0027049272302135242,1.2692898582587895,0.18190348330375547,17.043147684073396,-0.008944670563929884,0.10847391656246128,-0.0024794734373230864,-0.0025934365329641617,0.0013365439755376582,-0.002079003393795137,-0.0021302810318720713,-0.4087681150502971,-0.05430549558702642,0.10529243764689289,0.0009331796660339425,0.01898412522741857,-0.0017613106427634669,0.019946637854009994,0.00378004412757651
115,2.3000000000000003,0,0.0023570230005134363,22.098857649119676,0.30625817949190204,0.11659494343606869,0.02464490895691837,0.08658714413174794,0.002653379609526301,0.0051264956026447995,0.0013645805468047723,0.0013645805468047723,-0.0030485148523020245,0.0030485148523020245,-0.001179279985512205,0.001179279985512205,0.0019817223499124493,0.0019817223499124493,0.0007243421848357467,0.0007243421848357467,-0.0019225409182976093,0.0019225409182976093,0.0018063693970419355,0.0018063693970419355,-0.003060086159662714,0.003060086159662714,37.51762900227763,1.3594380834860056,0.0797552572418306,0.749733352889209,0.002816169340899978,0.0026280957163936462,1.2015115625217265,0.1670418947621297,17.03523835825321,-0.010000724201846788,0.11017980603605343,-0.0024615867534879816,-0.002264279598599294,0.0013011820475182644,-0.0017343568020237456,-0.0020573507042176715,-0.3954662910091643,-0.05280268189584519,0.08529447367960852,0.000894334191755232,0.016457846718243362,-0.0017680964009696705,0.01723232958856956,0.00364651638271999
116,2.32,0,0.002229642999736825,21.82392180439118,0.30415829086987417,0.12088809756716482,0.023153877095872834,0.09025807135742377,0.0025523026492120866,0.0050141571143684045,0.0013036102497587243,0.0013036102497587243,-0.0029979505945978177,0.0029979505945978177,-0.001139645538513978,0.001139645538513978,0.0019100358638708059,0.0019100358638708059,0.000685891366469793,0.000685891366469793,-0.0019399256377973346,0.0019399256377973346,0.0017451676738486812,0.0017451676738486812,-0.002956774478797087,0.002956774478797087,37.00490636195319,1.4613932133408358,0.07039670487996075,0.81465194451618,0.002605699525270014,0.002514177156757128,1.1375830944937122,0.1539129796828404,17.02758159939692,-0.011022482920918852,0.11149175010171065,-0.0024443345061207094,-0.001980799314708379,0.0012657649127939049,-0.0014390868595888014,-0.001986993369001792,-0.38283794281449146,-0.051087935953603114,0.0655972032828622,0.0008626123683636239,0.014174014194545758,-0.0017708567362179942,0.014763497121747205,0.0035178667607939995
117,2.34,0,0.00223994200132438,21.547021268231735,0.30203154060385384,0.1253269854233092,0.02162339062628338,0.09362237594712823,0.0024538302270955092,0.004872032139975268,0.001243651237866794,0.001243651237866794,-0.002916431595042426,0.002916431595042426,-0.0011014448212365857,0.0011014448212365857,0.0018423854398316346,0.0018423854398316346,0.0006470928537138931,0.0006470928537138931,-0.0019170846560447137,0.0019170846560447137,0.0016860321842727395,0.0016860321842727395,-0.0028568385038438187,0.0028568385038438187,36.48922060781496,1.5706853275294355,0.06139775220016644,0.8765149277985412,0.0024085131133630387,0.002373669717295198,1.07698908225064,0.142397005248112,17.02016484204987,-0.01200577372275098,0.11241681518102421,-0.002427582438065468,-0.0017382107432226837,0.0012303832404253427,-0.001188254200878202,-0.0019191139173728362,-0.37083786735291513,-0.04916454009160648,0.046253253965676755,0.0008376034027620665,0.01212942857428476,-0.0017690836184281109,0.01254163293552996,0.0033939725814477587
118,2.36,0,0.0023726209983578883,21.26797609377539,0.29988058611835205,0.12983228880728198,0.02007010219727112,0.09666472249121037,0.002358439089300587,0.004708020039742895,0.0011853226059659328,0.0011853226059659328,-0.0028124724527830874,0.0028124724527830874,-0.0010645971124399467,0.0010645971124399467,0.001778316492382998,0.001778316492382998,0.0006087511605930018,0.0006087511605930018,-0.0018639737897718344,0.0018639737897718344,0.001628895414195863,0.001628895414195863,-0.002760189044416927,0.002760189044416927,35.97134637227454,1.6856423216937475,0.05289371267380435,0.934406857430271,0.0022248939751763923,0.0022165452694620684,1.01928390677936,0.13237884349854354,17.01297630177372,-0.012946600475089137,0.11296297033246272,-0.002411204825333681,-0.0015318963791589413,0.0011951321467343363,-0.00097702035669005,-0.0018536200183318645,-0.3594270138070214,-0.04704133761690786,0.027307757571926022,0.0008188806365893413,0.010315718203187123,-0.0017625546845502973,0.010561692209407612,0.0032746949520485874
119,2.38,0,0.0024200129992095754,20.9866657050288,0.29770816501795155,0.13433547724047062,0.018514483622821154,0.09937389134634203,0.0022664500410212833,0.004529243660214544,0.0011290731569102985,0.0011290731569102985,-0.002693110040609709,0.002693110040609709,-0.0010290307825923106,0.0010290307825923106,0.0017174350199432584,0.0017174350199432584,0.0005714716847975421,0.0005714716847975421,-0.0017888938354503198,0.0017888938354503198,0.0015736916333075246,0.0015736916333075246,-0.002666736252523139,0.002666736252523139,35.45206060734235,1.8046020445424997,0.04501197735051968,0.987517028131459,0.0020547183153781503,0.002051404813359364,0.9640855139619632,0.12374790257294517,17.006004870134863,-0.013841223187466965,0.11313897383267454,-0.0023950846819311643,-0.0013574802022574648,0.0011601067966027674,-0.0008007440927954296,-0.0017904223437485538,-0.3485715819432342,-0.04473113561889148,0.00880017501059066,0.0008060071701258614,0.008720808845073813,-0.0017512675065784462,0.008813813194731013,0.003159883729165547
120,2.4,0,0.0024126140015141573,20.703026338690865,0.29551706946953193,0.13877791845798226,0.016982283593731457,0.10174209155497835,0.002178055102438723,0.004341827946575003,0.0010752109560980827,0.0010752109560980827,-0.0025640863004485126,0.0025640863004485126,-0.0009946820821934432,0.0009946820821934432,0.0016594013673644893,0.0016594013673644893,0.0005356938080884888,0.0005356938080884888,-0.001698685671143623,0.001698685671143623,0.0015203569082570616,0.0015203569082570616,-0.002576390004279664,0.002576390004279664,34.93213533914406,1.925931065153037,0.03787015319863374,1.0351453193981595,0.0018975696117037417,0.0018851469917659702,0.9110698040572173,0.11639782101266885,16.999240026090032,-0.014686211955872152,0.11295428767505876,-0.0023791139055841333,-0.00121087764237474,0.0011253991079200223,-0.00065504931793198,-0.0017294347110339168,-0.33824220224138246,-0.04224943842025926,-0.00923430788078869,0.0007985388173515021,0.007330127994136237,-0.0017353844341372756,0.00728473874317248,0.0030493816357318494
121,2.42,0,0.0022747360017092433,20.41704798466028,0.2933101193854573,0.143109835634552,0.015506566375145919,0.10376442037552186,0.002093342754576613,0.004150844872104362,0.0010239292300890934,0.0010239292300890934,-0.002430018956205063,0.002430018956205063,-0.0009614940548461348,0.0009614940548461348,0.0016039241928354092,0.0016039241928354092,0.0005017200946656475,0.0005017200946656475,-0.0015989143846604904,0.0015989143846604904,0.0014688291081714684,0.0014688291081714684,-0.002489060264220652,0.002489060264220652,34.41233045356448,2.048042505534849,0.03157447723248026,1.0767054935868015,0.0017528335552553607,0.001722951315227507,0.859965519327352,0.11022604351464388,16.99267176219924,-0.01547848109800134,0.11241901292797692,-0.0023631933924145514,-0.0010883260799898315,0.0010910953716570372,-0.0005358697930246424,-0.001670574158358347,-0.3284131945396733,-0.03961345710645947,-0.026763737354091904,0.0007960256584791025,0.006127578119245426,-0.0017151868131492476,0.005958976245366876,0.002943027633778484
122,2.44,0,0.002282034998643212,20.128770887156417,0.2910901347757373,0.1472892629208699,0.014130304169301732,0.1054384325597549,0.002012320547782638,0.003960350326211271,0.0009753288509650182,0.0009753288509650182,-0.002294558810223916,0.002294558810223916,-0.0009294155709894114,0.0009294155709894114,0.0015507547389559217,0.0015507547389559217,0.0004697418069724568,0.0004697418069724568,-0.0014940404883573225,0.0014940404883573225,0.0014190479028870554,0.0014190479028870554,-0.0024046574249776812,0.0024046574249776812,33.89338662550276,2.169412697177314,0.026218503841749986,1.1117263060657978,0.0016197735948112863,0.0015684374706321717,0.8105495517907646,0.1051333681305733,16.986290524164428,-0.016215308038180914,0.11154384022012417,-0.002347233131314281,-0.0009863998639627152,0.001057274622865698,-0.00043947517889421594,-0.0016137609654178777,-0.31906190174032995,-0.0368413470089787,-0.043758635392636885,0.0007980130550135382,0.005096310801355818,-0.0016910374395669742,0.0048197307065213245,0.0028406596470234723
123,2.46,0,0.0025121990001935046,19.838281669941612,0.2888599076434764,0.15128107818387854,0.012908971923802456,0.10676379348953617,0.0019349347385272068,0.003773470103166319,0.0009294376747605582,0.0009294376747605582,-0.002160532951309018,0.002160532951309018,-0.0008984004762103148,0.0008984004762103148,0.0014996814759227124,0.0014996814759227124,0.00043986099720527694,0.00043986099720527694,-0.0013875770777648025,0.0013875770777648025,0.0013709547543875019,0.0013709547543875019,-0.002323092617575533,0.002323092617575533,33.376018497519084,2.2885964616476766,0.02188205958927194,1.1398507600276324,0.0014975889769437397,0.0014239076619490026,0.7626425985357137,0.10102352878780219,16.98008716226349,-0.016894340663482853,0.11034001076201963,-0.002331152277702598,-0.0009020132455518443,0.0010240076192867696,-0.00036248232085238016,-0.0015589186309979692,-0.31016809504732756,-0.0339516312650968,-0.06019147290522811,0.0008040426805841065,0.004219330920543546,-0.0016633501789464229,0.0038496429020917844,0.002742116720995408
124,2.48,0,0.002450408999720821,19.545709149809877,0.28662217380055555,0.1550561464111222,0.011911304173796258,0.10774199747273645,0.0018610868936668704,0.0035925097386192858,0.0008862270157343755,0.0008862270157343755,-0.002030073719381651,0.002030073719381651,-0.0008684068466918715,0.0008684068466918715,0.0014505251589163775,0.0014505251589163775,0.00041210945564995605,0.00041210945564995605,-0.0012822324223347374,0.0012822324223347374,0.001324492902035991,0.001324492902035991,-0.0022442779895580156,0.0022442779895580156,32.86090820566234,2.4042408539867357,0.018630457261202764,1.1608338019415145,0.0013854577703114402,0.0012906126222074407,0.7161051001935442,0.09780285459130707,16.97405289332028,-0.017513596152756522,0.10881928428443177,-0.0023148791999912585,-0.0008324141015921039,0.0009913563040067582,-0.00030185508781539825,-0.0015059738169745087,-0.3017134471600709,-0.03096277446368372,-0.07603632387939241,0.0008136538855669688,0.003479957197987021,-0.0016325657640005604,0.0030313616518490996,0.0026472407011730154
125,2.5,0,0.0024198129976866767,19.251219902501738,0.2843795849794374,0.15859058117406782,0.011214325541193773,0.10837613730603565,0.00179064758543256,0.003419073023087876,0.0008456255413467617,0.0008456255413467617,-0.0019047336667338947,0.0019047336667338947,-0.0008393963435135432,0.0008393963435135432,0.0014031343211797543,0.0014031343211797543,0.00038646480720327947,0.00038646480720327947,-0.0011800379666144754,0.0011800379666144754,0.0012796073422448309,0.0012796073422448309,-0.0021681269497180107,0.0021681269497180107,32.34869934123081,2.515097243712859,0.01651395900283075,1.174538713737669,0.0012825675100861828,0.0011690060337207265,0.6708334078668764,0.09538002913684233,16.96817927192366,-0.0180714536689576,0.10699391109273546,-0.0022983514891503644,-0.000775170849929534,0.0009593736466411135,-0.00025489556129023797,-0.0014548562669312714,-0.2936810698311977,-0.027892875810053983,-0.09126865958481548,0.0008263855420447344,0.002862162583128486,-0.0015991328682822394,0.0023479763262580144,0.002555877502161892
126,2.52,0,0.0024301119992742315,18.955013644647213,0.282134681612171,0.16186511797720654,0.010888214603534353,0.10867071451576123,0.0017234674167852682,0.0032541799395261416,0.0008075308680121074,0.0008075308680121074,-0.0017855870483848067,0.0017855870483848067,-0.0008113336570899632,0.0008113336570899632,0.0013573812081605326,0.0013573812081605326,0.00036286404787100324,0.00036286404787100324,-0.0010824620911923557,0.0010824620911923557,0.0012362448032504705,0.0012362448032504705,-0.0020945543794131773,0.0020945543794131773,31.83999142736043,2.6200316417774987,0.015567476832761957,1.1809324193366075,0.001188135974688194,0.0010589687078814362,0.6267561341025526,0.09366595891300482,16.96245816967975,-0.018566642791883418,0.10487660611730323,-0.0022815159212321865,-0.0007281545447575539,0.0009281037738011272,-0.00021922890462200696,-0.0014054987062621926,-0.2860551121956576,-0.024759456146290954,-0.10586524877161194,0.0008417783959089029,0.0023508152585990103,-0.0015634936419993061,0.0017833328334115506,0.0024678780334539286
127,2.54,0,0.0024412099992332514,18.65731849427756,0.2798898666389212,0.16486458725040404,0.010972872357988155,0.10863148203066127,0.0016593856818386027,0.003098378344029438,0.0007718191270444374,0.0007718191270444374,-0.0016733185818897764,0.0016733185818897764,-0.0007841860329267369,0.0007841860329267369,0.001313158145769486,0.001313158145769486,0.00034121480604720755,0.00034121480604720755,-0.0009905102545365648,0.0009905102545365648,0.001194353715662207,0.001194353715662207,-0.002023476811359632,0.002023476811359632,31.33533497886123,2.718033212924608,0.0158104975959264,1.180079888817788,0.0011014243364363856,0.00095999483627506,0.5838306536930951,0.09257374939492304,16.956881761353856,-0.01899822914240846,0.10248052340055494,-0.0022643283637512157,-0.0006895177755490295,0.0008975823141484286,-0.0001927838329262118,-0.0013578367294618382,-0.2788204162946729,-0.021579317526252126,-0.11980413583741512,0.000859377874048506,0.0019318384604262264,-0.00152607298263493,0.0013222535847897576,0.002383098840017712
128,2.56,0,0.0022684379982820246,18.358386170909704,0.2776473806954748,0.16757747288048833,0.01146059299743634,0.10826531275921578,0.001598236992867199,0.002951845946979847,0.0007383527554066238,0.0007383527554066238,-0.0015683003555417518,0.0015683003555417518,-0.0007579228700113627,0.0007579228700113627,0.0012703743266618906,0.0012703743266618906,0.00032140460095642087,0.00032140460095642087,-0.0009048123267682806,0.0009048123267682806,0.0011538841794350144,0.0011538841794350144,-0.0019548125774599165,0.0019548125774599165,30.835227202823155,2.8082209417010797,0.017247218410846837,1.1721377946850808,0.0010217445941476748,0.0008713394494701347,0.5420397296806992,0.09201878008989432,16.951442516829157,-0.019365598299826776,0.0998192299170527,-0.0022467536188087093,-0.0006576716773991576,0.0008678368962087751,-0.0001737702460045125,-0.0013118086792820941,-0.2719622262346257,-0.018368457870915386,-0.13306467417511167,0.0008787372471253867,0.001592304907493587,-0.0014872708969826726,0.0009506793460849634,0.0023014025089872084
129,2.58,0,0.002262738002173137,18.058487194200918,0.27540927901199147,0.16999554249875296,0.012300205537804086,0.1075800888484912,0.0015398562047540362,0.002814480630371665,0.0007069867482957792,0.0007069867482957792,-0.0014706578466536714,0.0014706578466536714,-0.0007325153834781273,0.0007325153834781273,0.0012289529919381726,0.0012289529919381726,0.0003033083544210502,0.0003033083544210502,-0.0008256980496747174,0.0008256980496747174,0.001114787927885816,0.001114787927885816,-0.0018884819276823522,0.0018884819276823522,30.34010838636198,2.889848446944532,0.019866877829308956,1.1573475516649256,0.0009484628525278016,0.0007921301218737283,0.5013882485990796,0.0919188650299575,16.946133197880194,-0.01966843883067636,0.09690667798883078,-0.002228765198320661,-0.0006312620889738117,0.0008388877483989263,-0.00016065527661739172,-0.0012673555215390734,-0.26546594744816976,-0.015142026542479328,-0.14562759641109618,0.0008994210244023955,0.0013204794212672978,-0.0014474573904924377,0.0006557484693560406,0.0022226578871510595
130,2.6,0,0.0024192130003939383,17.75790613769444,0.2731774103336366,0.1721135370626069,0.013418701358386229,0.10658460742329674,0.001484081948444117,0.00268597817898387,0.0006775735913627234,0.0006775735913627234,-0.0013803260500698366,0.0013803260500698366,-0.0007079363236393577,0.0007079363236393577,0.0011888289813015728,0.0011888289813015728,0.00028679439342760293,0.00028679439342760293,-0.0007532616270446947,0.0007532616270446947,0.001077018289332169,0.001077018289332169,-0.0018244071223045457,0.0018244071223045457,29.85035900663683,2.962306964020135,0.023644267216462483,1.1360278539578281,0.0008809996918790746,0.0007214478777977506,0.46190005652441013,0.09219448247688507,16.940946858829232,-0.01990672502085109,0.09375717584754498,-0.0022103450293233236,-0.0006091456629139659,0.0008107483605108073,-0.00015213874074984334,-0.001224420718581949,-0.25931695254840104,-0.011914309508736412,-0.1574751070642893,0.00092100844986684,0.0011058213029922906,-0.0014069693944059563,0.0004258267933774191,0.0021467401478562093
131,2.62,0,0.002455708003253676,17.45693699123541,0.27095339814758324,0.17392890893844254,0.014742720546259342,0.10528849942743453,0.001430759054256643,0.0025658972822256397,0.0006499670703613014,0.0006499670703613014,-0.0012970967210591672,0.0012970967210591672,-0.0006841597440133129,0.0006841597440133129,0.0011499466220901676,0.0011499466220901676,0.0002717291608866912,0.0002717291608866912,-0.0006874164769972166,0.0006874164769972166,0.001040530146886078,0.001040530146886078,-0.001762512499997271,0.001762512499997271,29.3662975870891,3.0251265364517033,0.0285404062522009,1.1085668111680878,0.0008188285885349451,0.0006583828862932922,0.4236148938302658,0.09276905644446062,16.93587685022325,-0.020080699724123574,0.09038535612020984,-0.0021914830898597994,-0.0005903665384520776,0.0007834261743269534,-0.0001471287508615709,-0.001182950103774596,-0.2535004302991131,-0.008698735163624502,-0.16859098636675662,0.0009430969731761933,0.0009389562230944107,-0.0013661093091926948,0.00025049949441362143,0.0020735307403676453
